epoch,acc,loss,val_acc,val_loss
74,0.933470805322164,0.18037088842513066,0.9435641386386291,0.17425695578227055
75,0.9353700889561941,0.1788167336550146,0.9394399802674951,0.17656781038765487
76,0.9365096592401149,0.17411197639317685,0.9309745997365136,0.18558160147530825
77,0.9336878663292412,0.1767389197035935,0.9385717381539872,0.17704446130721874
78,0.935641415224744,0.17465301531112087,0.9400911636639242,0.17530734111403912
79,0.9321684393185143,0.1789493108548698,0.9379205528556951,0.1790513375174438
80,0.9361840677100923,0.17486838102728833,0.9350987613679842,0.1817558449637432
81,0.9346103755413956,0.17417875292284618,0.9424788356344845,0.16887158606486852
82,0.9347189060125896,0.1735508593556574,0.9359670056550499,0.17823918860802715
83,0.9389515954241826,0.1671636817814705,0.9383546743652736,0.18018608404772646
84,0.9340677230172336,0.17307108971879567,0.9288039937282245,0.18995595005178545
85,0.9329281528368155,0.17677955541598814,0.934881700115088,0.1869622716902134
86,0.9381918819058813,0.16384768198802824,0.9426958972496403,0.16721650879787264
87,0.9377577598917269,0.16957602057859078,0.9422617743815883,0.1686380019956047
88,0.9371608421578437,0.1712618957916309,0.9387887965088064,0.17639505279531234
89,0.9346103755413956,0.17331001643008154,0.9481224206023343,0.14999999568781677
90,0.9372693726937269,0.16901791777557992,0.9372693706366099,0.1768759077441959
91,0.9379205556632072,0.16747729532017944,0.9387887990446238,0.17663192499323058
92,0.9397655741263296,0.1653746351654679,0.9461688725866049,0.1561317518013844
93,0.9398198393360508,0.16693828542643419,0.9407423452490551,0.1740660896435435
94,0.9377034947078813,0.16425231349475994,0.9411764702906649,0.16563417320528853
95,0.937866290440548,0.16457641095615194,0.9450835659598642,0.1606240449236742
96,0.9392229216021676,0.1630742649161844,0.9418276529625748,0.16249204294552688
97,0.9391686563536328,0.16021648019597512,0.9385717377917275,0.1675766675917192
98,0.9360212720162392,0.1670309591570205,0.9392229204636373,0.16914549466389908
99,0.9407423486258323,0.16470668620314907,0.947471239379463,0.15088054026890038
100,0.9412307357979566,0.16125432232571496,0.9422617736570691,0.15943779538090222
101,0.9372693727196026,0.16412806688012024,0.9390058595730008,0.16917921989082332
102,0.9426958975083972,0.15696002901674275,0.9468200548962551,0.15394948934277045
103,0.9396570435904463,0.15735354201897692,0.9461688722243453,0.15224793399715464
104,0.9423703060430639,0.15610492772527648,0.9470371168736705,0.15459051302916993
105,0.9423703060818774,0.15474644978030375,0.9457347500808124,0.15393037281870608
106,0.9429129585672258,0.1533060448128178,0.9461688722243453,0.15239220234339632
107,0.9402539613890187,0.15776835165275832,0.9450835674089026,0.15325515437325402
108,0.9436726720467136,0.15371725122161922,0.9472541774020475,0.14977130855833706
109,0.9438354677923181,0.15173988481237594,0.9459518116959683,0.1523777269229652
110,0.943618406772303,0.15390487081230347,0.947905360436217,0.15065676737063252
111,0.9447579769785968,0.1492197503359426,0.9485565431081268,0.15012323456574397
112,0.9448122422012559,0.15189180825094042,0.947905360436217,0.1518670484821476
113,0.942641632285738,0.15465808284432764,0.9476882991833208,0.14860493083799226
114,0.9413935315823746,0.15436691130261398,0.9476882988210611,0.1509684296140889
115,0.9447579769915346,0.1534572880992487,0.9479053611607362,0.1493600594805279
116,0.945517690496898,0.15190339910801615,0.9474712386549438,0.14953415865446085
117,0.9429129585672258,0.15480777848975272,0.9481224213268535,0.14976021162445902
118,0.9409594096199716,0.15358189041078388,0.9472541777643072,0.15016554767601087
119,0.9452463642542238,0.15104752531247256,0.9470371179604494,0.15100377227521547
120,0.9453548946866043,0.14957062144819763,0.9461688729488645,0.15335438849126695
121,0.9456804861778133,0.14917237473001235,0.9474712382926842,0.15016764905671637
122,0.9462231387278509,0.14943355718429058,0.9466029958169165,0.15170469616495505
123,0.9434013457652258,0.15200337851050102,0.9483394825797498,0.14901151031333348
124,0.9445409159973953,0.1484149994649234,0.9487736058100615,0.14693704049363943
125,0.945626220968092,0.15216136572707467,0.9481224216891132,0.15027586733127898
126,0.9438897330408529,0.15152884115909118,0.9489906663384384,0.1499231971229445
127,0.9423703060171882,0.152378701163601,0.9481224220513729,0.14831711611275253
128,0.9423703060818774,0.15311843497079858,0.9468200567075532,0.15154148300247283
129,0.9419904492774444,0.15020226608110349,0.9479053611607362,0.15071735953997448
130,0.9441610592188379,0.14920343923606244,0.9487736047232826,0.15073980578624274
131,0.9438897330408529,0.1503185707730483,0.9481224220513729,0.14797833757420437
132,0.9471456479529432,0.14677300172531865,0.9479053600739573,0.14785148227954859
133,0.9441067940091166,0.146585055448427,0.9487736047232826,0.14920123468575883
134,0.9465487302190599,0.14794810769813863,0.9494247881197116,0.1477118084801105
135,0.944703711730062,0.1492105806717418,0.9481224216891132,0.14871422477779717
136,0.9464401997219903,0.1468951387938564,0.9461688736733838,0.15103204024861427
137,0.9441610592835271,0.15135925857822058,0.9470371172359302,0.14936685558252435
138,0.9434556110525741,0.14930645303183324,0.9468200556207743,0.1490633195192948
139,0.9434556110137606,0.14865835767545799,0.946602995454657,0.14951639827029525
140,0.9480138919295006,0.14507405291527142,0.9468200563452935,0.15010222984752403
141,0.9444323855132635,0.1481599925247221,0.9466029958169165,0.14978525548888721
142,0.9427501627957456,0.15207535157836077,0.9466029947301378,0.14957155989628954
143,0.9456804861778133,0.14948543388698116,0.9476883002700996,0.15062566300146954
144,0.9455176904710224,0.14911800986170018,0.946820055983034,0.14934103795581352
145,0.9423160408204048,0.15291022080285238,0.9470371172359302,0.14802839013153338
146,0.9457347514910374,0.1457581834292267,0.9470371172359302,0.14960297365295466
147,0.94535489471248,0.14687798644628497,0.9476883002700996,0.15000540834136142
148,0.9467115258999753,0.1457488588715469,0.9466029950923973,0.15060743896542544
149,0.9428586933316289,0.15232475911856785,0.9468200567075532,0.15071190752789285
150,0.9435641415237682,0.15075898982806038,0.9463859342017608,0.15073930317528314
151,0.9458432819492936,0.14634493870217138,0.94768829990784,0.14940982584467363
152,0.9467657911873236,0.1442152563978204,0.9476883002700996,0.14980929549633876
153,0.9457890167007587,0.14919216095728446,0.9468200563452935,0.15133496642028635
154,0.9450835685086193,0.1519351118097265,0.9470371175981898,0.1508615617253192
155,0.9443781202517908,0.14500696805900312,0.9468200567075532,0.14940855757860758
156,0.9453548947254179,0.1471032483108214,0.947254178851086,0.1479849207807524
157,0.9466029954029056,0.14769396593740453,0.9472541784888264,0.1491043849233461
158,0.9450293032342089,0.14916604318554344,0.946602995454657,0.1509996858508928
159,0.9445951812329922,0.14741611288909362,0.9470371172359302,0.14945457014553404
160,0.9451378337571542,0.14841947837651667,0.9468200563452935,0.15037468815150012
161,0.9431300195484273,0.15268268783736286,0.9472541781265668,0.14966137142496563
162,0.9475255046668114,0.1475221003236547,0.9468200563452935,0.1501528210202137
163,0.944540916023271,0.15046884029269192,0.9481224224136324,0.14907176284649534
164,0.9435641415237682,0.15121622244997865,0.9470371172359302,0.14859136268383308
165,0.9438897329761636,0.15122733113303577,0.9472541784888264,0.14940814256655152
166,0.9435641415496439,0.15260943418175843,0.9472541784888264,0.1488184934893968
167,0.942967223789885,0.14980249000227655,0.9472541781265668,0.1494185129062897
168,0.9445951812718058,0.15010620281666304,0.9470371175981898,0.14995429771587443
169,0.9438354677276288,0.15151700911797228,0.9466029958169165,0.1510451066974629
170,0.9422075102715837,0.15480497116855718,0.9470371172359302,0.14909434421883505
171,0.9442695897805967,0.1492247174263311,0.946820055983034,0.1489300280097821
172,0.9435641415496439,0.151015563250002,0.9470371172359302,0.1490132460495591
173,0.9445951812459301,0.14885413246514329,0.9470371175981898,0.14802457676524838
174,0.9454634252483632,0.14774536082186718,0.947471239379463,0.14864139223605918
